Click Time,Install Time,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Site Id (af_siteid),Cost Per Install (af_cpi),Country Code,City,IP,WIFI,Language,Appsflyer Device Id,Customer User Id,IDFA,MAC,Device Name,Device Type,OS Version,SDK Version,App Version,Sub Param 1 (af_sub1),Sub Param 2 (af_sub2),Sub Param 3 (af_sub3),Sub Param 4 (af_sub4),Sub Param 5 (af_sub5),Click URL,Contributor 1,Contributor 2,Contributor 3
2015-01-13 09:21:00,2015-01-13 13:58:06,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.226.241,No,th-TH,1421166135000-1926273,,6F250AEE-BFFD-4773-967C-D312DFDC1F9B,,iPhone,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 11:38:00,2015-01-13 13:57:26,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.237.167.170,No,th-TH,1421174320000-7411863,,3F1B8DB0-8ECB-4354-B965-0E9B551FB642,,noonjuppy,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-29 16:29:00,2015-01-13 13:57:16,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,116.58.235.5,Yes,th-TH,1419895769000-1135202,0b7d3f0c-2a9f-414c-98af-fc727cfda946,D34F9D20-DC7B-4656-975B-A3312413C1F9,,Yoyoo’s iPhone,iPhone 6,8.0.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-13 01:26:00,2015-01-13 13:56:28,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.78.181.102,Yes,th-US,1418459231000-9523698,2265598e-99b9-4cd3-b63e-d6fd88b08233,A5E2BA6D-1FA2-4289-BCA9-B375FB51EC73,,KaiGuaN’s iPad,iPad mini 1G,8.0.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-08 07:33:00,2015-01-13 13:56:00,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.159.175,No,th-TH,1420727688000-6133728,a6b6487d-7e29-45b8-b51d-6e7569bd5b47,1C007D8B-FC0D-4D7F-A4B4-E27272DE53F2,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-09 09:37:00,2015-01-13 13:53:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,LA,N/A,115.84.117.240,No,en-TH,1420821482000-1752700,0b19dea6-9b9b-4d81-989e-a5444c92bad8,FB195AB7-0D6B-4507-A592-C5E0D49A6BB4,,Parkkung,iPad 4,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-12 03:35:00,2015-01-13 13:52:51,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.17.1,No,en-US,1421181851000-7808602,,7BBF4CCF-CE4F-42AD-AB83-1FABE931E215,,BermPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:36:00,2015-01-13 13:52:19,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,114.109.231.157,Yes,th-TH,1421181427000-1354970,,2F67C8C6-46F5-454F-AA9A-10805DC40290,,iPad,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 06:39:00,2015-01-13 13:51:53,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.168.232.190,Yes,th-TH,1421156415000-2923019,,413BD35F-E1A6-42E5-B064-7D38E978FC8F,,KoB’s iPad,iPad 3,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:39:00,2015-01-13 13:47:20,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Chon Buri,223.204.249.193,Yes,th-TH,1421181597000-8280890,,E550AF22-FCEA-48A1-B5D5-3E355F8AB05C,,ทร { CITY },iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-08 16:52:00,2015-01-13 13:46:51,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.4.249.153,Yes,th-TH,1420761268000-671073,a2dbeb2d-54b4-413f-bb20-f5abe1ee0c32,B60724AF-A443-4575-8EB5-45DF62F3D399,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 01:48:00,2015-01-13 13:43:33,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.230.171.185,No,th-TH,1421138945000-722651,,02FC24FB-F25B-4B08-A6CF-D89642FC54BB,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 10:08:00,2015-01-13 13:43:00,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.199.109,Yes,th-TH,1421168902000-976227,,53195E5C-DCFB-4941-A5AE-E93C485DCD46,,Panatda iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:31:00,2015-01-13 13:42:53,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,171.97.18.110,Yes,th-TH,1421181066000-3244055,,98E18573-87DC-4266-A8E7-739F07E38440,,iPhone ของ sorawit,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-17 00:04:00,2015-01-13 13:42:29,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.0.189.99,Yes,th-TH,1421178627000-3738413,,935A420C-B0FD-4676-A87A-AECE48E451C2,,Oo$¥~:Ph:Ph€€~¥$oO,iPhone 5c,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:39:00,2015-01-13 13:42:02,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.124.254,No,th-US,1421177965000-7898914,,047A333A-6D49-41FE-8065-3BC58C497232,,Bp ,iPad mini 1G,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:34:00,2015-01-13 13:41:36,,Facebook Ads,AUS - iOS - iPad - Graphic,,,AU,Redbank,124.186.222.28,Yes,en-AU,1421192050000-3129332,,3A7EFB11-7F0D-41D2-912C-CF2227AC9958,,Trees iPad,iPad Air,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-06 14:57:00,2015-01-13 13:40:09,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.233.225,No,th-TH,1417903071000-2582149,6d2bf54f-aeeb-4ac5-b575-af2ee61a67a4,3DD18570-7AAC-4C00-83CE-EE3F50328301,,iPad ของ Administrator,iPad Mini 2G,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:36:00,2015-01-13 13:39:17,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,116.58.238.16,Yes,th-TH,1421181429000-8754149,,0C1C685D-2C95-4A22-81C3-76866DF338D9,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-21 04:01:00,2015-01-13 13:35:49,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.97.237.5,Yes,en-TH,1419159730000-179681,b305d325-fefe-42f9-a467-e5953f019c9e,C147C02E-CA16-4203-86C7-E87EF7270BDB,,Achariya’s iPad,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:14:00,2015-01-13 13:35:33,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,202.176.175.92,Yes,th-TH,1421180080000-8942902,,2F0A4F04-1C2C-4190-BA20-0B249004F7A8,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-15 03:48:00,2015-01-13 13:35:17,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.173.206,No,th-TH,1421158812000-8531248,,8CE6E5ED-DFB1-4C96-A114-E2F492F276EA,,Sasi Nipa,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-03 10:27:00,2015-01-13 13:34:40,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,171.97.14.2,Yes,th-MY,1420306003000-8215658,c35b36ac-7600-4621-9018-df28f561d8d7,380DC7A8-345D-462C-A250-DC5D925F93CC,,iPad ของ IMAC,iPad mini 1G,7.0.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:22:00,2015-01-13 13:33:14,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.92.3,No,th-TH,1421176953000-4026801,,98C44E6C-38E8-4302-A3FF-FD93B8601BE7,,iPhone,iPhone 5s,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-30 05:54:00,2015-01-13 13:31:41,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.182.212,Yes,th-TH,1421180135000-7456468,,26E2EE53-3D35-4D5E-8DB4-796C33D12112,,iPhone nanny,iPhone 5,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-05 05:23:00,2015-01-13 13:31:26,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,115.87.107.182,Yes,en-TH,1417782283000-1230451,e069ec38-5941-473c-bb86-39538c668e6f,753F0FA1-FBAB-420B-AEBE-82AF4BF5C1DC,,Nuchai,iPad Air,7.0.4,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:27:00,2015-01-13 13:30:12,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.190.158,No,th-TH,1421177294000-2871648,,644943B1-3E1C-489E-B6B0-4702A76D1CA3,,iPhone,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-25 14:13:00,2015-01-13 13:25:29,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.170.117,Yes,th-TH,1417472681000-760923,6fc55ce0-7483-46fb-9460-f102f5ce70d2,02B06B91-8484-41BD-9F8C-6F4A0BB70F74,,iPadmini,iPad mini 1G,7.0.6,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:05:00,2015-01-13 13:24:25,,Facebook Ads,AUS - iOS - iPad - Graphic,,,AU,Samford,60.231.44.232,Yes,en-AU,1421190360000-1544982,,817AB48E-F978-41BA-B16E-CF50EA170884,,iPad,iPad 3,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-10-28 14:29:00,2015-01-13 13:24:24,,Facebook Ads,Hoof It - iOS - OCT20(MAL),,,MY,Batu Caves,60.52.53.211,Yes,en-US,1415305160000-8058241,199876fa-c483-4b49-b20f-0208ce23d20a,D53043D7-6FA6-453A-8ABA-D5DCADBAE1CC,,Moon,iPhone 5,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-06 11:52:00,2015-01-13 13:23:19,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.164.165,Yes,th-TH,1420570346000-3987417,95c37b66-9fa3-4c51-ac31-e7e4ea05fb20,0C3A0CAB-933B-4EC3-8983-718B6591B6AB,,Yahuzaa,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-06 09:08:00,2015-01-13 13:23:06,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.32.119,No,th-TH,1420560559000-1474033,a15e920a-029e-453e-9aec-1182abbb1934,84E42B73-FB94-46D3-AF68-285F21607C48,,Apple iMac’s iPhone,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-17 13:20:00,2015-01-13 13:22:49,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.171.199,Yes,th-US,1418847877000-4531404,4209053f-ecf7-4f34-82cd-35c4d7e3e958,CF6C1D4B-712E-49B5-811A-FD933257C163,,CDM’s iPad,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:15:00,2015-01-13 13:22:20,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Ratchaburi,1.10.246.63,Yes,th-TH,1421180121000-3678457,,F66FA9F5-8A40-4428-9E3F-FBEAAF91A3C9,,iPhoneศุภโชค,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 11:16:00,2015-01-13 13:21:43,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.172.103,Yes,th-TH,1421172989000-9942549,,AAC56866-E0A9-4C38-9B7F-0499D6F36EE8,,iPhone (2),iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-03 00:53:00,2015-01-13 13:18:46,,Facebook Ads,Hoof It - iOS - OCT30(MAL),,,MY,Kuala Lumpur,202.188.42.55,Yes,en-US,1415004865000-3564578,fea66e25-1bcf-4a73-ad92-37a9480f1732,C40BC45E-97D2-4FAD-9AA0-E75E5E330544,,iPad,iPad 3,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 11:56:00,2015-01-13 13:18:23,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,125.27.202.235,Yes,th-TH,1421175382000-4849530,,FE7764F7-826A-4DF2-9CBF-909559211682,,iPhone,iPhone 6 Plus,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-20 00:49:00,2015-01-13 13:18:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,125.26.55.223,Yes,th-TH,1419061783000-803115,20d5b155-1cce-44d8-95ac-1fc57f0f4364,C6CF9C06-A014-4975-BA6D-55F9482B0123,, iPad,iPad Mini 2G,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-12 13:30:00,2015-01-13 13:17:42,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.130.117.216,Yes,th-TH,1421094657000-6404244,,78198C0C-1618-499F-9DFC-75B33802318F,,iPad,iPad mini 1G,7.0.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-30 08:25:00,2015-01-13 13:17:26,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.171.113,Yes,th-TH,1419953101000-7939479,06844868-773e-4ab5-a24f-6f1af9988a86,7951F449-A4DE-428F-8E26-F4CFA461686A,,iPhone ของ User,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-01 06:36:00,2015-01-13 13:16:25,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.225.184,No,th-TH,1417441053000-8631650,6de3e50b-ab49-4d6f-b487-370d8f3e2914,95038CA3-E597-4418-8F32-7F8B6476CB6E,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-02 04:07:00,2015-01-13 13:14:29,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Samut Prakan,171.96.61.65,Yes,th-TH,1417518482000-7536251,b61f5372-7522-48fa-af62-8229f7d62105,23A94D6F-CB36-442D-990A-3A13F7073937,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 13:08:00,2015-01-13 13:11:43,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.5.101.95,Yes,th-TH,1421179732000-2737368,,0DBE1F5F-5801-46C3-8C8A-AF62D2403DF6,,Administrator’s iPad,iPad 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 11:33:00,2015-01-13 13:09:27,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.203.211,No,th-TH,1421174109000-3008522,,B3ED1295-A2CC-4936-9114-BBB888D8D163,,apple’s iPhone (2),iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:56:00,2015-01-13 13:07:48,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,58.10.132.167,Yes,th-TH,1421179011000-9699091,,AF9F15F7-2F00-4573-97C8-32E1389A7F34,,iPhone,iPhone 5,8.0,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-11 15:40:00,2015-01-13 13:05:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.211.205,No,en-TH,1421016087000-4309396,,05B61B12-A69E-442C-A889-4DA7245B3E52,,🎀Orange_gigee🍒,iPhone 5,7.0.3,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 10:39:00,2015-01-13 13:03:57,,Facebook Ads,AUS - iOS - iPad - Graphic,,,AU,Isabella,180.200.144.191,Yes,en-AU,1421185191000-3457631,,9A7BAB93-6960-4C41-B467-DAE265C5789E,,Sheryl's iPad,iPad5;4,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 04:05:00,2015-01-13 13:03:02,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.185.59,Yes,th-TH,1421147118000-3594299,,DD262355-5753-438B-8709-082CF3B53842,,iPhone5/11,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:15:00,2015-01-13 13:02:53,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.139.196,No,th-TH,1421176564000-3464776,,12B4FA5C-BBE3-4745-A214-0A52A6E2720D,,Sipattar2,iPhone 5s,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-16 14:54:00,2015-01-13 13:00:49,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,180.180.221.12,Yes,en-GB,1420027959000-91679,e7f1319b-0015-4e7e-8e2b-897ccac7d8ba,BCF67329-34C6-4BC0-89F6-05E142CF53DD,,TUM,iPhone 5s,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:55:00,2015-01-13 12:59:29,,Facebook Ads,AUS - iOS - iPhone - Graphic,,,AU,Upper Coomera,58.179.70.161,Yes,en-AU,1421189738000-168103,,500D849A-C758-41C8-96B6-C6481B4DCB19,,TANYA's iPhone,iPhone 5,8.0.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:51:00,2015-01-13 12:56:55,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.97.136.35,Yes,th-TH,1421178715000-2013242,,EC6BD2F4-1467-433F-91F2-93A53CA275D9,,Jeng,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:52:00,2015-01-13 12:54:57,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,110.77.229.119,Yes,th-TH,1421178738000-8083404,,A811D6C1-4F3A-479A-A67E-8AF9076122C6,,iPhone ของ Raea,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:54:00,2015-01-13 12:54:50,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.99.223.129,Yes,th-TH,1421178788000-6498871,,CE260A4A-B4DB-400C-9A4E-51B03D17B52F,,iPhone ของ Admin,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-25 11:44:00,2015-01-13 12:54:28,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.49.34.237,Yes,th-TH,1419533110000-1306304,ea411f7e-168f-44ae-9de3-5826af58df55,33398E47-59C1-4C7A-93DF-9FEC6DCBAB80,,iPhone4,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-06 14:24:00,2015-01-13 12:54:21,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.163.248,No,th-TH,1420579515000-3228570,,9F116484-7794-4CAC-8137-9AE1775B75BB,,iPhone,iPhone 6 Plus,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-10 06:08:00,2015-01-13 12:47:31,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Pak Kret,124.122.59.173,Yes,th-TH,1420895526000-3336294,4162b524-cd0c-41a0-85da-9f9d3d058140,EB1DA80F-0639-4E43-8CE9-D9D660213B03,,malukod,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-06 01:56:00,2015-01-13 12:47:06,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.143.211,No,th-TH,1417856235000-5210174,9b5a2369-a0d7-4a06-ab7e-33a9d46ecdfd,41770C1A-F659-46CA-B244-D10D9EF7D425,,iPhone,iPhone 5s,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:33:00,2015-01-13 12:46:06,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,114.109.10.157,Yes,th-TH,1421177591000-1279303,,D6ACAFA9-E66F-4A8B-9EC4-B0B1DE0A1D0A,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-04 14:55:00,2015-01-13 12:45:45,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.153.167,No,th-US,1420408596000-4126934,593704fe-15b5-408f-89e8-d380be2ed67e,55E7C1B9-6B87-4DF1-A7D9-65B18907D638,,iPhone ของ Pennapa,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-29 14:40:00,2015-01-13 12:45:38,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.195.36,No,th-TH,1419889243000-3473997,80528cc7-6430-4e75-b480-f12ca208e7d9,E7E9F1FE-3260-418D-B8C4-378A3FC467EE,,Junngamz e_e,iPhone 5,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:32:00,2015-01-13 12:45:28,,Facebook Ads,AUS - iOS - iPhone - Graphic,,,AU,N/A,120.21.98.3,No,en-AU,1421193397000-2248610,,559B70E2-31A7-4E29-9F1D-B870CABACE48,,Elizabeeth's I Phone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-19 14:45:00,2015-01-13 12:44:57,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.26.182,No,th-TH,1419025509000-5986821,40ed1575-e4a3-47c9-bf3f-e028a70f65e0,ED2CB390-4818-40FE-9966-18FD2DC1AA37,,iPhone,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-11 13:08:00,2015-01-13 12:41:32,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.198.21,No,th-TH,1421007317000-4962578,,FE84C5A6-8FD3-4912-8D3A-CC21F2BEB7C5,,boy iphone,iPhone 4S,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-05 11:30:00,2015-01-13 12:41:23,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,110.168.240.50,Yes,th-TH,1420482664000-3873917,8650df3b-7268-4d99-a0ba-a161a14253ab,BF80E82A-9475-4A4A-B8F5-69D01AA9D514,,iPhone,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:35:00,2015-01-13 12:39:30,,Facebook Ads,AUS - iOS - iPad - Video,,,AU,N/A,124.191.206.19,Yes,en-AU,1421188555000-6109104,,AD2DBCE3-E800-49BB-9D9F-2C0372D93CC7,,Erin McElroy’s iPad,iPad 4,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:35:00,2015-01-13 12:39:18,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Rayong,125.27.78.162,Yes,th-TH,1421177822000-3460605,,2124589B-40C6-445A-A510-E329D3BFA015,,iPhone,iPhone 5c,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-07 00:04:00,2015-01-13 12:38:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.48.240.64,Yes,th-TH,1420614275000-9778867,b577d9ed-8d6f-4152-896b-fa75f49b6c7f,715DAF68-100C-4988-9DFC-AB142F008323,,iPad nutty,iPad Mini 2G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 10:52:00,2015-01-13 12:33:14,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.230.103.179,No,th-TH,1421171576000-9185847,,5899A022-6A7E-4F7F-908D-1CDA90993C34,,Kp-Chont,iPhone 5s,8.0,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-27 16:05:00,2015-01-13 12:32:52,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.48.94.211,Yes,th-US,1419721509000-6288353,1feab6bb-7095-4716-9a48-a158d489503a,5A91775F-E6B1-4024-869B-B9EF68763F57,,iPad ของ Teerapong,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 10:29:00,2015-01-13 12:32:27,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,61.90.121.240,Yes,en-TH,1421170184000-4246182,,796C5C6E-1CFF-43B9-9BD4-0551DFC6F9F6,,Apple satiN,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-12 15:33:00,2015-01-13 12:31:57,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.132.127,No,th-TH,1421101984000-665376,,450559FF-8D47-4760-A236-D15761A525AD,,iPhone ของ Sanya,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:11:00,2015-01-13 12:31:32,,Facebook Ads,AUS - iOS - iPhone - Graphic,,,AU,Karalee,124.150.90.51,Yes,en-AU,1421187141000-798629,,F6F09A13-E2D2-46A7-A1DE-5303A25FE28F,,Dorakemi No.5,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 01:47:00,2015-01-13 12:29:31,,Facebook Ads,AUS - iOS - iPad - Graphic,,,AU,Brisbane,122.104.135.12,Yes,en-AU,1421149698000-2155692,,C38E9ECC-2DDB-4084-A096-AA0F5A4E0CF8,,JoJo’s iPad,iPad 3,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:11:00,2015-01-13 12:29:05,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.103.122,No,en-TH,1421176337000-4995097,,A7475740-CAC4-4746-BF86-FCEDF87E1110,,BasKung,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-13 12:24:00,2015-01-13 12:27:43,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.179.181.98,Yes,th-TH,1421177085000-8098134,,2C889CFA-4AFB-4C21-8A5A-1A0A1D45D084,,iPhone,iPhone 5,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
